Year,State ANSI,County ANSI,Value
2016,42,,96.2
2016,42,3,75
2016,42,51,124.9
2016,42,59,107.1
2016,42,111,141.3
2016,42,125,122
2016,42,129,131.7
2016,42,5,108.8
2016,42,7,124.1
2016,42,19,136.1
2016,42,63,121.5
2016,42,73,136.9
2016,42,,115.9
2016,45,27,132.6
2016,45,61,121.9
2016,45,63,132.9
2016,45,75,144.4
2016,45,,125.1
2016,45,85,143.4
2016,45,31,122.4
2016,45,33,136.1
2016,45,41,118.6
2016,45,51,128.5
2016,45,69,129.3
2016,45,,113.6
2016,45,89,119.3
2016,45,,88.3
2016,45,7,39.8
2016,45,73,33.6
2016,45,,93.1
2016,45,83,91.8
2016,45,5,118
2016,45,9,136
2016,45,19,104.2
2016,45,29,89.4
2016,45,35,110.1
2016,45,49,141.1
2016,45,,123
2016,45,3,106.7
2016,45,,50.5
2016,45,81,106.7
2016,46,3,114.8
2016,46,5,152.5
2016,46,15,120.2
2016,46,59,119.9
2016,46,65,108.6
2016,46,,109.9
2016,46,119,125.7
2016,46,11,214.4
2016,46,35,131.6
2016,46,61,139.8
2016,46,77,192
2016,46,79,191.7
2016,46,87,178.4
2016,46,97,151.3
2016,46,99,193.8
2016,46,101,223.8
2016,46,111,160.2
2016,46,13,188.8
2016,46,21,145.4
2016,46,49,122.6
2016,46,,148.6
2016,46,107,121.3
2016,46,115,155.3
2016,46,129,150.8
2016,46,25,191.4
2016,46,29,170.7
2016,46,37,155.8
2016,46,39,201.8
2016,46,51,194.5
2016,46,57,215.7
2016,46,91,189.1
2016,46,109,190.2
2016,46,19,139.7
2016,46,31,101
2016,46,63,91.9
2016,46,,90.9
2016,46,137,90.3
2016,46,53,113.8
2016,46,85,103.4
2016,46,,101.8
2016,46,121,114
2016,46,123,117.2
2016,46,9,151.5
2016,46,23,133.2
2016,46,27,179.7
2016,46,43,126.9
2016,46,67,155.7
2016,46,83,181.2
2016,46,125,176.6
2016,46,127,189.4
2016,46,135,177.7
2016,47,3,147.2
2016,47,15,139.3
2016,47,55,163
2016,47,87,156.4
2016,47,103,163.6
2016,47,111,165
2016,47,117,131.3
2016,47,119,129
2016,47,,157.9
2016,47,149,150
2016,47,165,168.6
2016,47,189,146.7
2016,47,7,115.8
2016,47,31,163.7
2016,47,35,114.4
2016,47,49,111
2016,47,51,162.7
2016,47,61,123.1
2016,47,115,116.7
2016,47,,141.7
2016,47,133,147.6
2016,47,153,107.5
2016,47,177,162.2
2016,47,185,156.5
2016,47,97,154.7
2016,47,131,161.3
2016,47,,163.9
2016,47,157,150
2016,47,167,140.8
2016,47,9,97.5
2016,47,11,50
2016,47,19,128.3
2016,47,25,111.4
2016,47,29,104.3
2016,47,57,77.8
2016,47,59,113.2
2016,47,73,100
2016,47,121,50
2016,47,123,91.4
2016,47,,129.4
2016,47,179,116.7
2016,47,17,127.8
2016,47,33,160
2016,47,39,155.3
2016,47,47,158.1
2016,47,53,145.1
2016,47,71,135.3
2016,47,75,178.7
2016,47,77,116.8
2016,47,79,146.2
2016,47,113,170
2016,47,109,129.5
2016,47,,141.4
2016,47,183,138.7
2016,47,81,164.7
2016,47,85,152.7
2016,47,99,150
2016,47,125,157.9
2016,47,,117.4
2016,47,147,173.1
2016,47,181,122.5
2016,48,27,60.6
2016,48,85,75
2016,48,139,80.4
2016,48,145,62.1
2016,48,147,82.1
2016,48,181,62.1
2016,48,217,80.4
2016,48,251,71.9
2016,48,277,80
2016,48,293,72
2016,48,309,68.5
2016,48,331,61.4
2016,48,349,74.1
2016,48,,70.9
2016,48,491,65.7
2016,48,355,92.1
2016,48,,75.6
2016,48,409,100.1
2016,48,95,92.3
2016,48,171,75.3
2016,48,,107.9
2016,48,451,106.7
2016,48,463,131
2016,48,215,110.6
2016,48,,104
2016,48,427,99.7
2016,48,11,176.3
2016,48,45,93.9
2016,48,65,168.5
2016,48,111,198.4
2016,48,117,165
2016,48,153,152.2
2016,48,189,137.6
2016,48,195,202.9
2016,48,233,212.2
2016,48,341,209.5
2016,48,357,203.3
2016,48,,199.2
2016,48,369,153.7
2016,48,381,198
2016,48,421,220.8
2016,48,25,89.1
2016,48,29,96.4
2016,48,51,104.3
2016,48,55,99
2016,48,89,95.5
2016,48,149,83.3
2016,48,175,102.2
2016,48,177,100.8
2016,48,187,91.1
2016,48,209,82.4
2016,48,255,95.2
2016,48,285,78
2016,48,287,60
2016,48,325,117.7
2016,48,,82.7
2016,48,453,65.1
2016,48,493,111.9
2016,48,163,151.2
2016,48,249,67.6
2016,48,297,77
2016,48,,103.5
2016,48,17,57.1
2016,48,107,104.7
2016,48,219,105.4
2016,48,279,119.7
2016,48,305,106
2016,48,,103.9
2016,48,,66.2
2016,48,39,84.1
2016,48,57,119.2
2016,48,157,105.4
2016,48,239,111.1
2016,48,321,107.4
2016,48,,96.4
2016,48,469,110.7
2016,48,481,123.1
2016,51,3,124.2
2016,51,7,128.9
2016,51,19,137.7
2016,51,33,159.2
2016,51,49,128.8
2016,51,85,161.1
2016,51,109,155.7
2016,51,137,150.9
2016,51,,137.6
2016,51,147,139.5
2016,51,177,149.2
2016,51,1,158.4
2016,51,36,153.6
2016,51,57,130.2
2016,51,73,146.3
2016,51,97,130.4
2016,51,101,155.7
2016,51,119,147.5
2016,51,131,170.3
2016,51,133,139.5
2016,51,,136.6
2016,51,193,137
2016,51,47,173.8
2016,51,61,165.8
2016,51,69,137.6
2016,51,107,152.9
2016,51,113,152.1
2016,51,,133.5
2016,51,139,130.9
2016,51,165,163.2
2016,51,171,163.4
2016,51,179,139.7
2016,51,550,173
2016,51,81,138.6
2016,51,93,147.4
2016,51,117,105.1
2016,51,,159.9
2016,51,149,158.4
2016,51,175,144.9
2016,51,800,131.5
2016,51,181,143.7
2016,51,37,98.8
2016,51,67,147.5
2016,51,83,108.7
2016,51,135,138.8
2016,51,,134.2
2016,51,143,102.2
2016,51,105,133.6
2016,51,,133.4
2016,51,169,130
2016,51,191,110.7
2016,51,197,149.9
2016,51,15,168.8
2016,51,23,140
2016,51,,118.8
2016,51,163,157.9
2016,54,3,119.3
2016,54,23,120
2016,54,25,167.2
2016,54,27,113.3
2016,54,31,144.5
2016,54,37,165.8
2016,54,57,163.1
2016,54,,141.9
2016,54,71,128.2
2016,54,75,160
2016,54,,124.9
2016,54,77,135.5
2016,54,107,129.3
2016,54,53,147.6
2016,54,,115.7
2016,55,1,132.2
2016,55,47,184.3
2016,55,57,177.4
2016,55,77,150.8
2016,55,97,162.7
2016,55,135,157.9
2016,55,137,165.4
2016,55,141,157.1
2016,55,9,174
2016,55,39,186.1
2016,55,61,170.6
2016,55,71,178
2016,55,,167.5
2016,55,87,185.2
2016,55,117,168.4
2016,55,139,156.2
2016,55,19,154.7
2016,55,73,148.2
2016,55,,134.3
2016,55,119,152.7
2016,55,83,153.4
2016,55,,144.2
2016,55,115,164.5
2016,55,5,164.4
2016,55,13,143.9
2016,55,17,161.9
2016,55,,115.1
2016,55,95,169.3
2016,55,107,145.8
2016,55,113,139.2
2016,55,129,154.3
2016,55,21,200.9
2016,55,25,192.5
2016,55,27,187.4
2016,55,45,199
2016,55,55,195.3
2016,55,105,201.6
2016,55,59,157.6
2016,55,79,145
2016,55,89,174.7
2016,55,101,184.6
2016,55,127,182
2016,55,131,178.8
2016,55,133,180
2016,55,23,168.1
2016,55,43,202.4
2016,55,49,187.2
2016,55,65,203
2016,55,103,159.4
2016,55,111,181.8
2016,55,123,174.8
2016,55,11,169.5
2016,55,33,169.3
2016,55,35,162
2016,55,53,175.1
2016,55,63,172
2016,55,81,162.4
2016,55,91,170.3
2016,55,93,189.2
2016,55,109,178.9
2016,55,121,170
2016,56,15,147.4
2016,56,21,113.8
2016,56,,161.7
2015,1,51,197.6
2015,1,,135.2
2015,1,105,127.7
2015,1,3,147.2
2015,1,35,54.3
2015,1,53,124.6
2015,1,99,166.5
2015,1,,109.3
2015,1,9,128.4
2015,1,19,98
2015,1,43,161.4
2015,1,49,151
2015,1,55,95.4
2015,1,71,147.7
2015,1,,125.5
2015,1,33,159.1
2015,1,77,161.6
2015,1,79,140.3
2015,1,83,170.8
2015,1,89,173.2
2015,1,,135.6
2015,1,,137
2015,1,111,94.2
2015,1,121,133.3
2015,1,123,193.9
2015,1,125,129
2015,1,127,130.6
2015,1,5,181.6
2015,1,45,123.8
2015,1,61,127.4
2015,1,69,162.4
2015,1,,104.9
2015,1,109,94.1
2015,5,1,189.1
2015,5,35,173
2015,5,37,198.9
2015,5,77,164.7
2015,5,85,190
2015,5,95,180.3
2015,5,107,185.6
2015,5,117,187.2
2015,5,123,165.7
2015,5,147,164.4
2015,5,21,180.8
2015,5,31,179.9
2015,5,55,175.2
2015,5,63,161.1
2015,5,67,168.9
2015,5,75,164.1
2015,5,93,179.9
2015,5,111,192.5
2015,5,121,158.8
2015,5,145,169.5
2015,5,,103.5
2015,5,3,191.2
2015,5,17,187.7
2015,5,41,194.6
2015,5,43,188.9
2015,5,69,199.8
2015,5,79,192.8
2015,5,83,169.6
2015,5,,126.8
2015,6,21,193.2
2015,6,,189.2
2015,6,67,157.4
2015,6,95,155.6
2015,6,113,140.7
2015,6,29,122.2
2015,6,47,146.4
2015,6,,181
2015,6,77,157.7
2015,8,1,112.5
2015,8,17,101.3
2015,8,39,75
2015,8,61,77.3
2015,8,63,121.7
2015,8,73,73.8
2015,8,,95.7
2015,8,95,148.5
2015,8,125,193.2
2015,8,69,130
2015,8,75,143.4
2015,8,87,157.6
2015,8,,182.5
2015,8,115,135
2015,8,123,175.8
2015,8,29,192.4
2015,8,83,150
2015,8,,173.7
2015,10,1,196.8
2015,10,3,186.4
2015,10,5,190.5
2015,13,23,191.9
2015,13,167,193.3
2015,13,,144.7
2015,13,33,188.4
2015,13,107,131.4
2015,13,163,204.2
2015,13,165,189.1
2015,13,,149.3
2015,13,251,178.5
2015,13,139,97.2
2015,13,,141.4
2015,13,147,154.1
2015,13,,103.7
2015,13,15,119
2015,13,55,147.4
2015,13,129,143.4
2015,13,,96.1
2015,13,295,140
2015,13,3,163.3
2015,13,17,169.2
2015,13,19,172.7
2015,13,65,41.3
2015,13,69,159.8
2015,13,71,177.1
2015,13,155,174.6
2015,13,173,111.7
2015,13,,146.6
2015,13,277,194.1
2015,13,287,188.5
2015,13,315,202.3
2015,13,321,203.5
2015,13,1,142.4
2015,13,25,73.3
2015,13,109,113
2015,13,,101.2
2015,13,229,169.1
2015,13,267,143.1
2015,13,279,180
2015,13,299,156.2
2015,13,305,123.6
2015,13,7,180.4
2015,13,37,223
2015,13,61,180
2015,13,87,181.7
2015,13,95,213.8
2015,13,131,134.3
2015,13,201,199.6
2015,13,205,184.5
2015,13,,179.6
2015,13,253,192.7
2015,13,273,184.1
2015,13,275,125
2015,13,193,181
2015,13,197,130
2015,13,,97.5
2015,17,39,207.8
2015,17,107,172.8
2015,17,115,207.5
2015,17,123,198.4
2015,17,125,161.5
2015,17,113,199.2
2015,17,129,188.2
2015,17,143,185.9
2015,17,175,210.9
2015,17,179,182.5
2015,17,203,201
2015,17,19,189.4
2015,17,53,160.8
2015,17,75,123.3
2015,17,91,92.5
2015,17,105,185.9
2015,17,147,220.5
2015,17,183,168
2015,17,23,164.7
2015,17,25,131.2
2015,17,29,188.5
2015,17,33,144.1
2015,17,35,163.7
2015,17,41,209.1
2015,17,45,180.1
2015,17,49,147.4
2015,17,51,154.4
2015,17,79,155.1
2015,17,101,160.1
2015,17,121,147.5
2015,17,139,206.2
2015,17,159,143.3
2015,17,173,175.6
2015,17,7,201.1
2015,17,37,182.9
2015,17,63,164.1
2015,17,89,184
2015,17,99,178.4
2015,17,97,155.6
2015,17,111,186.8
2015,17,,172.1
2015,17,197,159.9
2015,17,11,196.8
2015,17,15,204.2
2015,17,73,193.2
2015,17,85,183.2
2015,17,103,188.4
2015,17,131,205.7
2015,17,141,186.6
2015,17,155,186.3
2015,17,161,193.7
2015,17,177,192.5
2015,17,195,184
2015,17,201,184.8
2015,17,55,149.4
2015,17,59,167.5
2015,17,81,125.4
2015,17,127,171.4
2015,17,,143.6
2015,17,151,164.1
2015,17,165,172.1
2015,17,185,159.8
2015,17,193,171.3
2015,17,27,162.2
2015,17,133,169.7
2015,17,,155
2015,17,145,144.7
2015,17,153,152.2
2015,17,157,141
2015,17,163,158.3
2015,17,189,151.9
2015,17,199,164.9
2015,17,1,158.1
2015,17,9,157.2
2015,17,57,170.5
2015,17,67,180.3
2015,17,71,191.9
2015,17,95,205.9
2015,17,109,175.8
2015,17,169,159.5
2015,17,187,202
2015,17,5,159.9
2015,17,13,154.9
2015,17,17,182.2
2015,17,21,189.7
2015,17,61,150.5
2015,17,83,159
2015,17,117,152.5
2015,17,119,169.8
2015,17,135,169.8
2015,17,137,180
2015,17,149,133.9
2015,17,167,183.5
2015,17,171,149.2
2015,18,5,161
2015,18,11,136.5
2015,18,23,146.6
2015,18,31,177.9
2015,18,53,135.1
2015,18,57,145.4
2015,18,59,149.9
2015,18,63,149.7
2015,18,67,160.4
2015,18,81,152
2015,18,95,136.3
2015,18,97,167.8
2015,18,109,155.4
2015,18,139,169.7
2015,18,145,157.2
2015,18,159,173.4
2015,18,9,117.5
2015,18,35,130.1
2015,18,41,181.5
2015,18,65,158
2015,18,75,108.3
2015,18,135,144.8
2015,18,161,174
2015,18,177,161.2
2015,18,15,157.2
2015,18,17,129.4
2015,18,39,154.7
2015,18,49,142.1
2015,18,85,170.9
2015,18,99,143.7
2015,18,103,138.6
2015,18,141,151.5
2015,18,169,135.3
2015,18,1,103.5
2015,18,3,120.7
2015,18,69,123.1
2015,18,87,150
2015,18,113,163.1
2015,18,,159.6
2015,18,179,112.5
2015,18,183,138.8
2015,18,7,169.3
2015,18,73,98.3
2015,18,91,151.3
2015,18,89,142
2015,18,111,110.9
2015,18,127,151.5
2015,18,131,109.7
2015,18,149,97.6
2015,18,181,128
2015,18,43,158.1
2015,18,61,173.1
2015,18,71,151.6
2015,18,93,178.4
2015,18,105,158.8
2015,18,117,190.5
2015,18,,153.1
2015,18,175,156
2015,18,19,162.1
2015,18,29,151.9
2015,18,47,182.4
2015,18,77,151.8
2015,18,79,160.3
2015,18,115,162.5
2015,18,137,158.7
2015,18,143,167.8
2015,18,155,158.2
2015,18,27,174.4
2015,18,37,165.8
2015,18,51,177.1
2015,18,83,164.5
2015,18,101,149.4
2015,18,,162.8
2015,18,129,190.3
2015,18,147,163.7
2015,18,153,163
2015,18,163,166.4
2015,18,173,151.9
2015,18,21,165.5
2015,18,45,169.4
2015,18,107,176.5
2015,18,119,164.1
2015,18,121,160.8
2015,18,133,149.6
2015,18,157,147.9
2015,18,165,156.3
2015,18,167,164
2015,18,171,178.7
2015,19,15,192.3
2015,19,49,182.4
2015,19,75,199.9
2015,19,79,198.1
2015,19,83,199.3
2015,19,99,198.9
2015,19,127,194.9
2015,19,153,187
2015,19,157,197.8
2015,19,169,188
2015,19,171,189.5
2015,19,187,201
2015,19,11,187.5
2015,19,31,188.8
2015,19,45,188.2
2015,19,95,199.3
2015,19,97,190.6
2015,19,103,187.1
2015,19,105,186.6
2015,19,113,189.2
2015,19,139,177.7
2015,19,163,195.9
2015,19,23,193.3
2015,19,33,196.9
2015,19,67,196.5
2015,19,69,200.2
2015,19,81,201.2
2015,19,91,194.8
2015,19,109,199
2015,19,131,202.1
2015,19,189,203.6
2015,19,195,202.1
2015,19,197,198.4
2015,19,5,175.4
2015,19,13,192.9
2015,19,17,203.1
2015,19,19,191.6
2015,19,37,202.8
2015,19,43,193.2
2015,19,55,195.8
2015,19,61,197
2015,19,65,191.8
2015,19,89,202.1
2015,19,191,185.6
2015,19,21,202.7
2015,19,35,209.6
2015,19,41,202.8
2015,19,59,194.5
2015,19,63,203.3
2015,19,119,196
2015,19,141,205.2
2015,19,143,204.7
2015,19,147,197.5
2015,19,149,203.6
2015,19,151,205.5
2015,19,167,201.9
2015,19,7,154.3
2015,19,39,152.4
2015,19,53,162.7
2015,19,117,154.8
2015,19,121,169.6
2015,19,125,178.1
2015,19,,164
2015,19,159,147.8
2015,19,181,170.3
2015,19,185,158
2015,19,51,142.4
2015,19,57,176
2015,19,87,178.4
2015,19,101,168.2
2015,19,107,181
2015,19,111,145.1
2015,19,115,181.7
2015,19,123,190.3
2015,19,177,158.3
2015,19,179,159.3
2015,19,183,195
2015,19,1,176.5
2015,19,3,169.6
2015,19,29,193.7
2015,19,71,179.9
2015,19,137,185.2
2015,19,,172.4
2015,19,145,165.8
2015,19,155,204
2015,19,9,189.8
2015,19,25,194.7
2015,19,27,195.4
2015,19,47,199.1
2015,19,73,189
2015,19,77,179.2
2015,19,85,189.5
2015,19,93,203.1
2015,19,133,169
2015,19,161,204.8
2015,19,165,195.3
2015,19,193,202.3
2015,20,41,148.1
2015,20,115,120.9
2015,20,113,147.3
2015,20,,130.5
2015,20,169,114.1
2015,20,3,129.5
2015,20,31,131.5
2015,20,45,138.1
2015,20,59,131.5
2015,20,61,165
2015,20,111,119.4
2015,20,121,136.7
2015,20,127,129.3
2015,20,139,131.8
2015,20,,135.1
2015,20,177,144.9
2015,20,29,178
2015,20,,139.4
2015,20,143,149.3
2015,20,157,167.6
2015,20,5,136
2015,20,13,173.2
2015,20,85,135.1
2015,20,87,151
2015,20,117,157.1
2015,20,131,156.2
2015,20,,164.7
2015,20,161,161.2
2015,20,23,153.4
2015,20,39,86.4
2015,20,,97.8
2015,20,153,98.1
2015,20,179,127.1
2015,20,181,153.6
2015,20,193,117
2015,20,33,137.3
2015,20,47,182.7
2015,20,77,113.2
2015,20,79,131.8
2015,20,95,160.5
2015,20,,155.1
2015,20,151,175.5
2015,20,191,113.7
2015,20,1,128.5
2015,20,11,109
2015,20,15,131.8
2015,20,19,123.7
2015,20,21,125.5
2015,20,73,95
2015,20,99,114.1
2015,20,125,107.7
2015,20,133,120.9
2015,20,,118.5
2015,20,205,114.5
2015,20,67,222.1
2015,20,75,144.2
2015,20,83,180.3
2015,20,119,206.8
2015,20,129,192.2
2015,20,,201.4
2015,20,187,194
2015,20,63,105
2015,20,101,177.9
2015,20,135,102.7
2015,20,,114.2
2015,20,171,161.4
2015,20,199,143
2015,21,11,126.9
2015,21,17,171.7
2015,21,21,172
2015,21,49,181.1
2015,21,67,176.3
2015,21,69,137.5
2015,21,79,139
2015,21,113,146.9
2015,21,137,165.3
2015,21,151,151
2015,21,161,171.6
2015,21,167,174.9
2015,21,,151.6
2015,21,209,185.4
2015,21,211,171.9
2015,21,215,168
2015,21,229,165.4
2015,21,239,147.1
2015,21,1,158.5
2015,21,3,158
2015,21,9,180.8
2015,21,27,167.9
2015,21,29,145.7
2015,21,31,159.5
2015,21,45,126.9
2015,21,53,139.2
2015,21,57,188.1
2015,21,61,134.8
2015,21,85,146.9
2015,21,87,156.5
2015,21,93,173.9
2015,21,99,162.6
2015,21,155,163.8
2015,21,163,174.7
2015,21,171,179.1
2015,21,179,184
2015,21,,177.7
2015,21,207,153.1
2015,21,217,170.6
2015,21,227,187.9
2015,21,43,145.1
2015,21,65,141.2
2015,21,121,130
2015,21,135,148.4
2015,21,,118.4
2015,21,199,171.4
2015,21,205,131.8
2015,21,231,192.7
2015,21,235,103.2
2015,21,33,161.2
2015,21,47,182.3
2015,21,55,171.7
2015,21,59,175.8
2015,21,91,191.9
2015,21,101,170.3
2015,21,141,184.3
2015,21,149,168.7
2015,21,183,167.8
2015,21,,166.8
2015,21,213,180.4
2015,21,219,174.7
2015,21,225,172.3
2015,21,233,170.2
2015,21,15,144.1
2015,21,23,142.1
2015,21,37,164.7
2015,21,41,135.7
2015,21,81,166.5
2015,21,103,149.6
2015,21,185,167.6
2015,21,,142.4
2015,21,187,168.5
2015,21,191,144.8
2015,21,223,168.4
2015,21,7,177.9
2015,21,39,183
2015,21,75,185.2
2015,21,105,180.1
2015,21,139,152.4
2015,21,,166.2
2015,21,221,180
2015,22,9,157
2015,22,25,149.7
2015,22,29,167.7
2015,22,43,141.7
2015,22,,146
2015,22,77,171.2
2015,22,79,150.2
2015,22,97,166.5
2015,22,,173.9
2015,22,35,179
2015,22,41,187.7
2015,22,65,177.4
2015,22,67,188
2015,22,83,180.2
2015,22,107,158.3
2015,22,123,176.5
2015,22,,116.6
2015,22,,97.3
2015,22,69,146.3
2015,24,19,173.1
2015,24,39,153.6
2015,24,45,158.7
2015,24,47,155.4
2015,24,5,164.6
2015,24,13,176.2
2015,24,21,166.3
2015,24,25,177.5
2015,24,27,180.6
2015,24,31,164.2
2015,24,43,151.3
2015,24,3,159.5
2015,24,9,130.7
2015,24,,132.2
2015,24,37,156.3
2015,24,11,167.7
2015,24,29,164.2
2015,24,,168.8
2015,24,35,162.2
2015,24,,134.5
2015,26,51,151.4
2015,26,57,170.8
2015,26,73,154.7
2015,26,107,133.2
2015,26,111,159.5
2015,26,117,159.3
2015,26,,127.3
2015,26,63,198.8
2015,26,,163.6
2015,26,145,169.3
2015,26,151,183.7
2015,26,157,192
2015,26,7,128.2
2015,26,31,109.1
2015,26,69,140
2015,26,119,125
2015,26,129,129.5
2015,26,,131.3
2015,26,141,119.1
2015,26,9,110.8
2015,26,19,113.6
2015,26,29,97.6
2015,26,55,123.7
2015,26,89,82
2015,26,101,91.3
2015,26,113,131.8
2015,26,,101
2015,26,165,132.2
2015,26,15,157.4
2015,26,23,172.2
2015,26,25,144.4
2015,26,37,171.7
2015,26,45,163.2
2015,26,59,155.9
2015,26,65,171.9
2015,26,67,183.3
2015,26,75,141.1
2015,26,155,176.3
2015,26,149,142.7
2015,26,49,165.5
2015,26,87,174.3
2015,26,91,161.1
2015,26,93,161.1
2015,26,99,154.4
2015,26,115,150.3
2015,26,125,145
2015,26,147,160.9
2015,26,161,147.6
2015,26,163,130
2015,26,5,156.3
2015,26,27,159.3
2015,26,77,143.8
2015,26,81,170.6
2015,26,,160.2
2015,26,139,155.6
2015,26,41,130
2015,26,109,140
2015,26,,140
2015,26,85,115
2015,26,105,131.8
2015,26,121,144.4
2015,26,123,139.3
2015,26,127,123
2015,27,9,167.3
2015,27,19,200.2
2015,27,67,185.5
2015,27,85,192
2015,27,93,185.7
2015,27,97,171.8
2015,27,129,190.8
2015,27,139,191.5
2015,27,141,117.8
2015,27,143,185.9
2015,27,145,171.9
2015,27,153,160.6
2015,27,159,136.2
2015,27,171,183.5
2015,27,3,132.1
2015,27,25,173.1
2015,27,35,114.9
2015,27,53,198.5
2015,27,59,157.7
2015,27,95,171.4
2015,27,,157.4
2015,27,115,158.3
2015,27,163,192.6
2015,27,57,154.7
2015,27,,149.9
2015,27,137,115
2015,27,27,156.5
2015,27,87,146.6
2015,27,89,141.2
2015,27,107,161.3
2015,27,,149.5
2015,27,113,130.9
2015,27,119,160.7
2015,27,135,122.7
2015,27,13,201.4
2015,27,15,189
2015,27,43,207.4
2015,27,47,201.8
2015,27,79,201.2
2015,27,91,203.4
2015,27,103,206.8
2015,27,131,201.1
2015,27,147,201.4
2015,27,161,199.2
2015,27,165,206.1
2015,27,37,199.5
2015,27,39,204
2015,27,45,192
2015,27,49,202.4
2015,27,55,185.3
2015,27,99,198.7
2015,27,109,184.9
2015,27,157,188.5
2015,27,169,186.5
2015,27,33,199.5
2015,27,63,200.9
2015,27,81,180.7
2015,27,83,193.3
2015,27,101,199.5
2015,27,105,193.5
2015,27,117,191.9
2015,27,127,197.6
2015,27,133,198.8
2015,27,11,173.7
2015,27,23,193.5
2015,27,41,177.8
2015,27,51,176
2015,27,73,175.2
2015,27,111,172.6
2015,27,121,177.9
2015,27,149,179.9
2015,27,151,181.8
2015,27,155,175.9
2015,27,167,168.4
2015,27,173,187.3
2015,28,15,184.8
2015,28,51,179.6
2015,28,97,140
2015,28,,131.5
2015,28,155,139
2015,28,17,135.5
2015,28,87,170.1
2015,28,95,128.5
2015,28,103,151.7
2015,28,,131.8
2015,28,53,185.1
2015,28,55,191.7
2015,28,83,196.7
2015,28,125,201.5
2015,28,133,171.2
2015,28,151,192.8
2015,28,163,184.5
2015,28,9,142.8
2015,28,13,161.3
2015,28,33,148.5
2015,28,43,142.1
2015,28,93,132
2015,28,,152.5
2015,28,107,172.4
2015,28,137,132.4
2015,28,3,114.5
2015,28,57,93.8
2015,28,81,100.4
2015,28,,106.6
2015,28,,132.5
2015,28,,139
2015,28,49,146.7
2015,28,,147.4
2015,28,149,172.5
2015,28,11,177.4
2015,28,27,175.1
2015,28,119,170.3
2015,28,135,163.2
2015,28,143,167.2
2015,29,19,125
2015,29,51,123.1
2015,29,105,100
2015,29,131,95.8
2015,29,141,136.9
2015,29,151,135.1
2015,29,,129.6
2015,29,159,107.5
2015,29,167,112.9
2015,29,195,163.5
2015,29,71,138.6
2015,29,73,87.7
2015,29,99,135
2015,29,,112.7
2015,29,157,160.9
2015,29,183,142.2
2015,29,187,140
2015,29,189,150.7
2015,29,186,147.2
2015,29,1,128.5
2015,29,33,132.7
2015,29,41,139.5
2015,29,117,140.3
2015,29,,145.6
2015,29,171,141.4
2015,29,175,148.5
2015,29,211,120.9
2015,29,7,109.4
2015,29,111,118.5
2015,29,137,140.5
2015,29,,134.2
2015,29,163,96.3
2015,29,173,111.4
2015,29,21,141.2
2015,29,25,132.8
2015,29,47,122.5
2015,29,49,127.1
2015,29,147,137.5
2015,29,,154.4
2015,29,165,135.7
2015,29,227,126.2
2015,29,17,146.2
2015,29,,145.2
2015,29,223,120
2015,29,225,106.9
2015,29,31,158.7
2015,29,69,179
2015,29,133,194.8
2015,29,,185
2015,29,201,177.3
2015,29,9,140.4
2015,29,11,148.7
2015,29,57,118.5
2015,29,77,138.6
2015,29,97,130.8
2015,29,109,142.9
2015,29,,129
2015,29,37,140.7
2015,29,39,98.2
2015,29,101,138.2
2015,29,107,156.4
2015,29,,132.4
2015,29,217,122.5
2015,30,,77.4
2015,30,5,107.5
2015,30,,77.9
2015,30,19,76.3
2015,30,,76.6
